RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,age,adults,male,50m,freestyle,4X200m,07:27.78,"תומר פרנקל, גל כהן גרומי, אלכסיי גליבינסקי, סמיון גריונטל",הפועל ירושלים,ISR,10/06/2023
country,ISR,age,adults,male,50m,freestyle,4X50m,01:30.81,"מרטין קרטאבי, מיכאל פובלייב, גל שלגל, תום סלע",הפועל דולפין נתניה,ISR,21/02/2024
country,ISR,age,adults,male,50m,individual_medley,4X100m,03:32.04,"ברנע גיא, מלניק דנית, נבו גל, גייבורונסקי דניס",הפועל ירושלים,ISR,08/08/2009
country,ISR,age,adults,male,50m,individual_medley,4X50m,01:39.55,"איליה אייזנשטוק, מיכאל מלול, אלון מנדל, גלעד זילברמן",מכבי קרית ביאליק,ISR,07/08/2009
country,ISR,open,,female,25m,backstroke,100m,56.73,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/12/2025
country,ISR,open,,female,25m,backstroke,200m,02:04.40,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/12/2022
country,ISR,open,,female,25m,backstroke,50m,26.63,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,01/10/2021
country,ISR,open,,female,25m,breaststroke,100m,01:03.90,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/12/2025
country,ISR,open,,female,25m,breaststroke,200m,02:19.22,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,09/09/2021
country,ISR,open,,female,25m,breaststroke,50m,29.34,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,17/12/2021
country,ISR,open,,female,25m,butterfly,100m,56.75,עמית עברי,הפועל עמק חפר,ISR,24/12/2014
country,ISR,open,,female,25m,butterfly,200m,02:09.69,קרן זיבנר,הפועל דולפין נתניה,ISR,17/12/2015
country,ISR,open,,female,25m,butterfly,50m,25.74,אניה גוסטומלסקי,מכבי קרית ביאליק,ISR,11/04/2008
country,ISR,open,,female,25m,freestyle,100m,52.16,אנדראה מורז,הפועל ירושלים,ISR,09/11/2020
country,ISR,open,,female,25m,freestyle,1500m,16:31.53,אמילי גולוס,"ת""א סווים",ISR,23/12/2025
country,ISR,open,,female,25m,freestyle,200m,01:53.50,אנדראה מורז,הפועל ירושלים,ISR,16/11/2020
country,ISR,open,,female,25m,freestyle,400m,04:07.21,אנדראה מורז,הפועל ירושלים,ISR,07/11/2015
country,ISR,open,,female,25m,freestyle,4X100m,03:44.35,"דריה גולובטי, יובל סגל, אופק אדיר, בקי פוזדנר",הפועל בת ים,ISR,26/12/2024
country,ISR,open,,female,25m,freestyle,4X200m,08:23.48,"רומי חביב, בקי פוזדנר, דריה גולובטי, יובל סגל",הפועל בת ים,ISR,26/12/2020
country,ISR,open,,female,25m,freestyle,4X50m,01:38.53,"זהר שיקלר, עמית עברי, קרן זיבנר, אנדראה מורז",נבחרת ישראל,ISR,04/12/2015
country,ISR,open,,female,25m,freestyle,50m,24.46,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/12/2022
country,ISR,open,,female,25m,freestyle,800m,08:28.29,אולגה ברסנייבה,הפועל ירושלים,ISR,22/01/2005
country,ISR,open,,female,25m,individual_medley,100m,57.17,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,04/12/2025
country,ISR,open,,female,25m,individual_medley,200m,02:04.93,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/10/2025
country,ISR,open,,female,25m,individual_medley,400m,04:32.67,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,25/10/2020
country,ISR,open,,female,25m,individual_medley,4X100m,04:09.21,"אנאל וולפמן, אנסטסיה קורוטקוב, קרן זיבנר, אניה גוסטמלסקי",הפועל דולפין נתניה,ISR,15/02/2014
country,ISR,open,,female,25m,individual_medley,4X50m,01:50.51,"אנדראה מורז, עמית עברי, קרן זיבנר, זהר שיקלר",נבחרת ישראל,ISR,06/12/2015
country,ISR,open,,female,50m,backstroke,100m,59.25,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,22/05/2025
country,ISR,open,,female,50m,backstroke,200m,02:08.54,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,29/05/2024
country,ISR,open,,female,50m,backstroke,50m,27.55,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/05/2025
country,ISR,open,,female,50m,breaststroke,100m,01:06.15,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/06/2024
country,ISR,open,,female,50m,breaststroke,200m,02:25.20,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,13/06/2021
country,ISR,open,,female,50m,breaststroke,50m,30.30,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,02/08/2025
country,ISR,open,,female,50m,butterfly,100m,58.21,עמית עברי,הפועל עמק-חפר,ISR,08/08/2009
country,ISR,open,,female,50m,butterfly,200m,02:10.80,לאה פולונסקי,מכבי חיפה,ISR,02/12/2023
country,ISR,open,,female,50m,butterfly,50m,26.13,עמית עברי,הפועל עמק-חפר,ISR,18/08/2014
country,ISR,open,,female,50m,freestyle,100m,54.06,אנדראה מורז,הפועל ירושלים,ISR,28/07/2021
country,ISR,open,,female,50m,freestyle,1500m,16:44.61,גלי זילברברג,מכבי פ.מ. רעות,ISR,06/07/2018
country,ISR,open,,female,50m,freestyle,200m,01:56.74,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,17/06/2024
country,ISR,open,,female,50m,freestyle,400m,04:11.40,דריה גולובטי,הפועל בת-ים,ISR,07/06/2023
country,ISR,open,,female,50m,freestyle,4X100m,03:41.13,"לאה פולונסקי, איילה שפיץ, דריה גולובטי, אנדראה מורז",נבחרת ישראל,ISR,19/06/2024
country,ISR,open,,female,50m,freestyle,4X200m,07:51.83,"אנסטסיה גורבנקו, דריה גולובטי, איילה שפיץ, לאה פולונסקי",נבחרת ישראל,ISR,18/06/2024
country,ISR,open,,female,50m,freestyle,4X50m,01:45.43,"זוהר שיקלר, ג׳סיקה שפילקו, לוריין לונגו קליבלנד, שרון אגם",הפועל דולפין נתניה,ISR,16/04/2021
country,ISR,open,,female,50m,freestyle,50m,25.03,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,11/06/2021
country,ISR,open,,female,50m,freestyle,800m,08:41.55,מרדית בודנר,הפועל ירושלים,ISR,14/08/2011
country,ISR,open,,female,50m,individual_medley,200m,02:08.55,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,29/05/2024
country,ISR,open,,female,50m,individual_medley,400m,04:34.87,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,01/06/2024
country,ISR,open,,female,50m,individual_medley,4X100m,04:02.19,"תום מיניס, אנסטסיה גורבנקו, לאה פולונסקי, דריה גולובטי",נבחרת ישראל,ISR,16/08/2026
country,ISR,open,,female,50m,individual_medley,4X50m,01:57.36,"תום מיניס, קרן אייזנברוך, אליסה משקוביץ, דוריה גורלסקי",מכבי ראשון לציון,ISR,22/02/2024
country,ISR,open,,male,25m,backstroke,100m,50.64,דוד גמבורג,הפועל ירושלים,ISR,03/12/2014
country,ISR,open,,male,25m,backstroke,200m,01:49.84,יעקב טומרקין,מכבי אשדוד,ISR,04/12/2015
country,ISR,open,,male,25m,backstroke,50m,23.27,גיא ברנע,הפועל ירושלים,ISR,06/12/2015
country,ISR,open,,male,25m,breaststroke,100m,57.56,יהונתן יצחקי,מכבי מרום רמת גן,ISR,27/12/2024
country,ISR,open,,male,25m,breaststroke,200m,02:05.87,יעקב טומרקין,מכבי אשדוד,ISR,26/12/2019
country,ISR,open,,male,25m,breaststroke,50m,26.21,כריס פיצ׳וגין,ירושלים רבתי,ISR,06/11/2021
country,ISR,open,,male,25m,butterfly,100m,50.57,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,22/12/2021
country,ISR,open,,male,25m,butterfly,200m,01:53.07,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,23/12/2021
country,ISR,open,,male,25m,butterfly,50m,22.59,מירון חרותי,מכבי חיפה,ISR,02/12/2025
country,ISR,open,,male,25m,freestyle,100m,46.90,דניאל קריצ׳בסקי,הפועל עירוני הוד השרון,ISR,26/12/2024
country,ISR,open,,male,25m,freestyle,1500m,14:52.83,גיל קיזלר,בני הרצליה,ISR,31/12/2016
country,ISR,open,,male,25m,freestyle,200m,01:43.24,דניאל קריצ׳בסקי,הפועל עירוני הוד השרון,ISR,27/12/2024
country,ISR,open,,male,25m,freestyle,400m,03:42.86,תומר פרנקל,הפועל ירושלים,ISR,26/12/2018
country,ISR,open,,male,25m,freestyle,4X100m,03:16.26,"דוד גרצ׳יק, אדם מראענה, דניאל ברוך, גרג ליצ׳ינסקי",מכבי חיפה,ISR,20/12/2022
country,ISR,open,,male,25m,freestyle,4X50m,01:26.90,"מירון חירותי, מרקוס ג׳ון שלזינגר, תומר פרנקל, גל כהן גרומי",נבחרת ישראל,ISR,04/12/2019
country,ISR,open,,male,25m,freestyle,50m,21.08,מירון חרותי,מכבי חיפה,ISR,27/12/2019
country,ISR,open,,male,25m,freestyle,800m,07:49.29,מתן רודיטי,בני הרצליה,ISR,21/12/2022
country,ISR,open,,male,25m,individual_medley,100m,52.17,יעקב טומרקין,מכבי אשדוד,ISR,28/10/2021
country,ISR,open,,male,25m,individual_medley,200m,01:53.17,יעקב טומרקין,מכבי אשדוד,ISR,15/11/2020
country,ISR,open,,male,25m,individual_medley,400m,04:03.50,גל נבו,הפועל ירושלים,ISR,13/12/2013
country,ISR,open,,male,25m,individual_medley,4X100m,03:30.75,"יעקב טומרקין, כריס פיצ׳וגין, איתן בן שטרית, דיס לוקטב",נבחרת ישראל,ISR,21/12/2021
country,ISR,open,,male,25m,individual_medley,4X50m,01:34.50,"דוד גרצ׳יק, רון פולונסקי, גרג ליצ׳ינסקי, מירון חרותי",מכבי חיפה,ISR,21/12/2022
country,ISR,open,,male,50m,backstroke,100m,53.39,תומר שוסטר,מכבי ראשון לציון,ISR,15/08/2026
country,ISR,open,,male,50m,backstroke,200m,01:55.96,יעקב טומרקין,מכבי אשדוד,ISR,12/08/2015
country,ISR,open,,male,50m,backstroke,50m,24.36,תומר שוסטר,מכבי ראשון לציון,ISR,13/08/2026
country,ISR,open,,male,50m,breaststroke,100m,59.63,רון פולונסקי,מכבי חיפה,ISR,09/08/2024
country,ISR,open,,male,50m,breaststroke,200m,02:11.44,תום בארי,מכבי קרית-אונו,ISR,12/08/2008
country,ISR,open,,male,50m,breaststroke,50m,27.02,כריסטיאן פיצ׳וגין,ירושלים רבתי,ISR,22/06/2024
country,ISR,open,,male,50m,butterfly,100m,50.98,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,28/07/2023
country,ISR,open,,male,50m,butterfly,200m,01:57.02,גל נבו,הפועל ירושלים,ISR,28/07/2009
country,ISR,open,,male,50m,butterfly,50m,23.01,מירון חרותי,מכבי חיפה,ISR,14/04/2024
country,ISR,open,,male,50m,freestyle,100m,48.18,תומר פרנקל,הפועל ירושלים,ISR,10/06/2023
country,ISR,open,,male,50m,freestyle,1500m,15:04.99,מתן רודיטי,בני הרצליה,ISR,08/06/2022
country,ISR,open,,male,50m,freestyle,200m,01:45.59,דניס לוקטב,מכבי אשדוד,ISR,10/08/2026
country,ISR,open,,male,50m,freestyle,400m,03:47.32,בר סולובייצ׳יק,מכבי קרית ביאליק,ISR,06/06/2024
country,ISR,open,,male,50m,freestyle,4X100m,03:13.39,"אלכסיי גליבינסקי, דניס לוקטב, דניאל קריציבסקי, מרטין קרטאבי",נבחרת ישראל,ISR,27/07/2025
country,ISR,open,,male,50m,freestyle,4X50m,01:30.81,"מרטין קרטאבי, מיכאל פובלייב, גל שלגל, תום סלע",הפועל דולפין נתניה,ISR,21/02/2024
country,ISR,open,,male,50m,freestyle,50m,21.60,מירון חרותי,מכבי חיפה,ISR,17/05/2025
country,ISR,open,,male,50m,freestyle,800m,07:55.48,בר סולובייצ׳יק,מכבי קרית ביאליק,ISR,12/06/2021
country,ISR,open,,male,50m,individual_medley,200m,01:57.01,רון פולונסקי,מכבי חיפה,ISR,22/06/2024
country,ISR,open,,male,50m,individual_medley,400m,04:11.51,גל נבו,הפועל ירושלים,ISR,02/08/2009
country,ISR,open,,male,50m,individual_medley,4X50m,01:39.55,"איליה אייזנשטוק, מיכאל מלול, אלון מנדל, גלעד זילברמן",מכבי קרית ביאליק,ISR,07/08/2009
