RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,masters,85-89,male,25m,breaststroke,50m,54.76,שבתאי זאב,אקוותיקים לאומית,ISR,01/09/2026
country,ISR,masters,85-89,male,25m,butterfly,50m,01:06.93,רורקה דוד,אקוותיקים לאומית,ISR,01/04/2025
country,ISR,masters,85-89,male,25m,freestyle,100m,02:09.92,יקיר ראובן,תעשיה אווירית לאומית,ISR,05/04/2024
country,ISR,masters,85-89,male,25m,freestyle,50m,49.28,אביגד ראובן,חברת חשמל צפון גבעת חיים,ISR,07/04/2005
country,ISR,masters,85-89,male,25m,individual_medley,100m,01:51.93,שבתאי זאב,אקוותיקים לאומית,ISR,01/09/2026
country,ISR,masters,85-89,male,25m,individual_medley,200m,04:27.77,שבתאי זאב,אקוותיקים לאומית,ISR,01/10/2026
country,ISR,masters,85-89,male,50m,backstroke,100m,02:16.25,זק יצחק,עולם המים לאומית,ISR,14/07/2018
country,ISR,masters,85-89,male,50m,backstroke,200m,04:59.69,זק יצחק,עולם המים בריכת לאומית טוטו,ISR,13/07/2018
country,ISR,masters,85-89,male,50m,backstroke,50m,01:00.77,זק יצחק,עולם המים סלובניה,ISR,07/09/2018
country,ISR,masters,85-89,male,50m,breaststroke,100m,02:46.67,רורקה דוד,אקוותיקים לאומית,ISR,04/04/2025
country,ISR,masters,85-89,male,50m,breaststroke,200m,06:25.01,רורקה דוד,אקוותיקים לאומית,ISR,04/05/2025
country,ISR,masters,85-89,male,50m,breaststroke,50m,01:05.23,זק יצחק,עולם המים לאומית,ISR,14/07/2018
country,ISR,masters,85-89,male,50m,butterfly,100m,02:59.35,רורקה דוד,אקוותיקים לאומית,ISR,04/05/2025
country,ISR,masters,85-89,male,50m,butterfly,50m,01:11.16,רורקה דוד,אקוותיקים לאומית,ISR,04/04/2025
country,ISR,masters,85-89,male,50m,freestyle,100m,01:37.25,קליגמן יוסף,מכבי שוהם פוקואוקה יפן,ISR,07/08/2023
country,ISR,masters,85-89,male,50m,freestyle,200m,03:16.32,קליגמן יוסף,מכבי שוהם פוקואוקה יפן,ISR,07/08/2023
country,ISR,masters,85-89,male,50m,freestyle,400m,07:11.40,קליגמן יוסף,מכבי שוהם פוקואוקה יפן,ISR,11/08/2023
country,ISR,masters,85-89,male,50m,freestyle,50m,39.76,קליגמן יוסף,מכבי שוהם לאומית,ISR,14/07/2023
country,ISR,masters,85-89,male,50m,freestyle,800m,14:57.37,קליגמן יוסף,מכבי שוהם לאומית,ISR,15/07/2023
country,ISR,masters,90-94,male,25m,backstroke,100m,02:23.51,זק יצחק,מכבי עולם המים לאומית,ISR,03/02/2023
country,ISR,masters,90-94,male,25m,backstroke,200m,05:08.21,זק יצחק,מכבי עולם המים לאומית,ISR,04/02/2023
country,ISR,masters,90-94,male,25m,backstroke,50m,01:05.63,זק יצחק,מכבי עולם המים לאומית,ISR,04/02/2023
country,ISR,masters,90-94,male,25m,breaststroke,50m,01:12.49,זק יצחק,מכבי עולם המים לאומית,ISR,03/02/2023
country,ISR,masters,90-94,male,25m,freestyle,100m,02:32.48,רמון אמנון,ירושלים רבתי לאומית,ISR,01/10/2026
country,ISR,masters,90-94,male,25m,freestyle,50m,50.94,זק יצחק,מכבי עולם המים לאומית,ISR,01/10/2026
country,ISR,masters,90-94,male,50m,backstroke,100m,02:25.24,זק יצחק,מכבי עולם המים לאומית,ISR,26/07/2024
country,ISR,masters,90-94,male,50m,backstroke,200m,05:27.70,זק יצחק,מכבי עולם המים לאומית,ISR,14/07/2023
country,ISR,masters,90-94,male,50m,backstroke,50m,01:05.29,זק יצחק,מכבי עולם המים לאומית,ISR,27/07/2024
country,ISR,masters,90-94,male,50m,breaststroke,50m,01:17.47,זק יצחק,אקוותיקים לאומית,ISR,15/07/2023
country,ISR,masters,90-94,male,50m,freestyle,100m,02:46.15,רמון אמנון,ירושלים רבתי לאומית,ISR,26/07/2024
country,ISR,masters,90-94,male,50m,freestyle,50m,01:13.08,זק יצחק,מכבי עולם המים לאומית,ISR,27/07/2024
